"No","User Name","Review Count","Review Time","Rating","Review Text"
"592.","ruri keren","1","2025-12-05","4","Pelayanan kamarnya bagus, breakfastnya enak..dibantu dg mbak lyla"
"593.","Fauzan Coitus","1","2025-12-05","5","makanan sangat enak banyak varianya dan servis nya sangat ramah baik saya di layanin oleh ka hersa&bunga"
"594.","anggara diah","3","2025-12-05","5","Breakfast okee, fasilitas okee, hanya kulkas tengah malam suka bergetar. Pelayanan lumayan"
"595.","Elza Ayuningtyas","10","2025-09-05","4","Overall ok. Breakfast beragam, rasa enak. Pelayan oke. Cuma agak disayangkan karpet di Room kurang treatment, kotor dan berdebu. Buat yg malas lewat psteur bisa cari jalan alternatif lewat gang belakang. Untuk weekend ada cooking Class. Ada feeding rabbit dekat swimming pool. Kedalaman swimming pool beragam mulai dari 40cm. Playground perlu ditingkatkan. Overal ok"
"596.","Siti Tengku","2","2025-11-05","5","saya tidak menginap disini namun saya mengikuti salah satu acara di hotel ini, dan saya bertemu dengan greeter cantik bernama Naipa yang menemani saya dan menunjukkan arah dengan baik, saya disambut dengan hangat olehnya. Terimakasih holiday inn"
"597.","Giri Samudra","64","2025-07-05","5","Untuk hotel *4 variasi sarapannya lengkap kaya *5, pelayananan semua staff resto termasuk mas Akbar yg helpfull juga oke. Overall it's a Good experience."
"598.","Tomi Kuspratama","81","2025-12-05","5","Pengalaman makan yang menyenangkan untuk keluarga kecil saya. Makanan sangat friendly baik untuk dewasa dan si krucil."
"599.","Chesny Ardento","21","2025-10-05","5","Pelayanan sangat baik Sudah 2x nginapnya disini Bawa orang tua juga cocok Ga ada protes soal service dan breakfast 🙏🏻🙏🏻🙏🏻🙏🏻"
"600.","elhuda mohammed","1001","2025-10-05","4","Menginap di Holiday Inn Pasteur nyaman banget, kamarnya bersih dan luas, pelayanan ramah, fasilitasnya lengkap. Lokasinya strategis dekat tol Pasteur, akses ke pusat kota maupun bandara deket banget."
"601.","Unggul Premium","1","2025-10-05","5","Hotel nya bagus luas fasilitas nya bintang 5 pokonya, pelayanan sangat amat terbaik terimakasih pa Ilham telah membantu saya selama di hotel"
"602.","Arfhan Prasetyo","4","2025-11-05","5","Layanannya Sangat bagus. saya sangat terbantukan, terutama layanan penitipan koper dikarenakan menunggu waktu keberangkatan travel saya di sore hari."
"603.","Chaiyou Bams","1","2025-09-05","5","Kamar nya bersih dan rapih...hotelnya nyaman pelayanan mas akbar di resto nya keren sekali....naikin gaji yah..."
"604.","karl vuhn","1","2025-08-05","4","in room dining nya enak bgt, nasi goreng dan nasi timbel nya enak tapi sayang sayur asem nya manis bgt, recepsionist, staff resto, dan security nya ramah semua"
"605.","Nindya","4","2025-12-05","5","Kamarnya nyaman, bersih, pelayanan ok... Mbak Hersa ramah bangeeet...."
"606.","Rahma Sukma","1","2025-07-05","5","Pengalaman menginap di holiday in bandung pelayanan dari semua staf sangat ramah dan membantu Untuk sarapan variatif dan sangat lezat Terimakasih untuk kang MALIK yang melayani very helpful and friendly Dan juga especialy kang ALDI Housekeeping Dan F.O yg memberikan surprise kepada birthday anak saya Thanks😊"
"607.","wendy rocker","2","2025-09-05","5","Hotelnya bersih dan nyaman, makanan disini jg oke2, pelayannya ramah2 dan baik, terutama amelia. Recommended hotelnya 👍"
"608.","ira stania","5","2025-12-29","5","Menu lengkap dan banyak variasinya..anak2 happy bnyk dessertnya"
"609.","ima suryati","2","2025-11-05","5","Untuk pelayanan bagus semuanya gercep dalam melayani dr sarapan sampe makan malam bagus ."
"610.","Oppie Onez","1","2025-12-05","4","Kamar fasilitas lengkap hanya saja bau asap rokok. Resto menu variatif. Petugas resonsif."
"611.","Syahrial Jrola","4","2025-08-05","5","Hotelnya overall gwooodd all service kamar laundry dll semuanya perfect , staff nya ramahh poll , hospitalitynya oke bangettt , terimakasihh holidayinn pasteur, terimakasih mas sukron atas service nya selama sarapan beberapa hari ini.percaya deh sarapan disini meja kalian selalu bersih no kotor2. Ada piring kotor 1 pun staff nya langsung angkat gooooddd poolllll dehh 👍👍👍👍👏👏"
"612.","Wina Wardina","13","2025-10-05","5","Sarapannya enak2 dan variatif apalagi staff nya ramah dan gerak cepat melayani dgn senyum ramahnya teh Nisa makasih yahh"
"613.","Yuni Risna","3","2025-11-05","5","Pelayanan saat acara sangat baik, hotelnya bersih, musholla nya bersih, dan tertata rapi dengan landscape yg sangat cantik . @Naipa"
"614.","Putri Wulandary","1","2025-07-05","4","Restoran enak, varian sarapan pagi banyak sehingga bisa memilih sesuai kesukaan. Pelayanan dari Mas Miftah jg Ok beliau ramah, respon cepat, dan selalu bertanya kepuasan pelanggan. Masukannya utk restoran makan malam varian agak di perbanyak agar lebih menarik. Utk fasilitas di kamar, bantal kurang empuk, handuk sudah mulai kusam dan pinggirannya jahitan agak lepas2. Semoga bisa di tingkatkan lagi untuk fasilitas, kenyamanan dan restonya.. semoga bisa lebih baik lagi.. Terima Kasih banyak..🙏🏻"
"615.","Lepi Firmansyah","1","2025-10-05","5","Pelayananya ramah dan baik, Dek Vabia pelayan restorannya baik dan ramah, suasana kafenya nyaman dan adem, kopinya jos markoto, roti bakarnya maknyus bingits"
"616.","Hanum Qurrotu","1","2025-09-05","5","Makanannya sangat bervariasi, pelayanannya ramah dan lokasinya pun strategis Termasuk kak vabia dan kak natasha debess pokoknya"
"617.","dicky Moch rizal","498","2025-09-05","5","Sarapan oke, tp menunya variatif banget. Handuk bersih, putih, selimut bersih Bantal saja yang tipis bantal lama. Harus diganti"
"618.","Nhazzla Nhat","4","2025-09-05","5","Hotel nya bagus pelayanan assikkk ramah berakfastnya enak juga…buat mba mughni makasiii banyak udah Di layani nyaman. 🌹❤️"
"619.","Threes Nino","1","2025-12-05","4","Sarapan dan ruangan kamar enak. Dan terimakasih buat bantuan mba Lila karyawan hotelnya ramah"
"620.","Hilmi Rusyadi","5","2025-11-05","5","Thank you mba hersa untuk pelayanan terbaiknya selama breakfast.. pak sofyan the best leader ☺"
"621.","Imwildan","1","2025-09-05","5","Hotel bersih, nyaman, dan lokasinya strategis. Staf ramah, terutama Mbak Ramadani yang sangat membantu. Recommended!"
"622.","Rangga Gilang","1","2025-11-05","5","Kamarnya nyaman, sarapan nya over all good dan dibantu oleh mas ulwan ramah orangnya"
"623.","Duma Noverina","43","2025-12-05","5","Kamarnya bersih dan nyaman. Sarapannya banyak.....enak lagi. Salam buat Natasya dan Hersa."
"624.","ikhwan prasetya","3","2025-06-05","5","Stay di holiday inn untuk long weekend 29-31 Mei bareng keluarga, kesan pertama masuk lobby langsung suka ambiencenya karena hotelnya terang dan mewah plus pelayanan staffnya sangatlah ramah dan helpful. Kami menginap di kamar King Premium yang mana nyaman sekali dan terasa lebih private karena terlelak di bangunan yang berbeda, jadi tidak banyak orang, kolam renangnya juga khusus jadi anak leluasa ketika ingin bermain air. Menu sarapan yang diberikan hotel ini juga sangat beragam dan rasanya enak. Cukup disayangkan karena anak saya alergi dengan berbagai makanan seperti susu, telur, butter, kacang2an, santan sehingga banyak makanan yang tidak bisa anak saya makan dan seketika komplain ke pihak kitchennya. Namun komplain tersebut langsung dibantu oleh Kang Ryan, Chef Ajis dan Chef Revin, dan dibuatkan menu sesuai request yg tidak mengandung bahan2 yg anak saya alergi. So far salah satu hotel yang sangat direkomendasikan di bandung dan kalau ada promo rasanya ingin kembali stay di hotel ini 🤭🙏🏻."
"625.","lisa pangemanan","150","2025-11-05","5","Mbak Mughni oke banget. Nawarin colenak(singkong bakar). Kamar oke. Makanan sip lah. Staff super"
"626.","Berbagi Manfaat","9","2025-12-05","5","Kamar luas, bersih, nyaman. Untuk sarapan pilihan banyak & rasanya juga enak."
"627.","Nita Lestari","1","2025-11-05","5","Kamarnya enak fasilitas bagus pelayanan ya juga ramah, makasih ya teh vabia Atas pelayanan yang baik."
"628.","dhiee _phu","3","2025-09-05","5","Untuk sarapan nya enak dan beragam. Makasih bnyk mba vabia dan mba lia untuk pelayanan excellent nya.. Sukses selalu semuanya"
"629.","Budhi Harioko","5","2025-11-05","5","Pelayanan bagus... sarapan u enak, di layanan sama mbak amelia dengan senyum..."
"630.","nofri arita","2","2025-09-05","5","Terimakasih sudah upgrade kamar kita. Pelayanan oke, sarapan menu variatif, overall cukup lah. Terimakasih holiday inn"
"631.","Ghina R","3","2025-10-05","5","sarapan enak, kamarnya nyaman, dan pelayanan di resto oleh mbak vabia ramah dan selalu menawarkan sesuatu"
"632.","Aryani Anggraeni","3","2025-12-05","5","Pelayanan sangat baik dan nyaman, pelayanan ramah terutama kak hersa dan kak nurma 🤗 pokoknya best bangeeet dah"
"633.","lina agustina","2","2025-10-05","5","Breakfast nya enak, makanan nya lengkap , fasilitasnya 👍👍👍 Terimkasih ka eka 🙏 atas pelayanannya"
"634.","tri widiyati","1","2025-11-05","4","Semua oke. Makanan cukup lengkap, layanan responsif , trmksh Mb Amel sdh dibantu membuatkan kopi dg senang hati."
"635.","Dwilia Anisa","1","2025-07-05","5","Liburan sama anak anak di hotel holiday inn bandung pasteur sangat cocok.hotel nya bagus pelayanan nya bagus terimakasih mba ekaria sudah melayani saya dan anak anak. makan sarapannya juga enak baget menu nya banyak sekali.sangat puas stay di hotel ini."
"636.","Aank Suprihat","2","2025-12-22","5","Hotel nya strategis pelayanan nya sangat ramah makasih mas ilham concierge"
"637.","Anie Darren","2","2025-12-29","5","sarapannya juara,, pelayannya ramah2 smu the best smuanya"
"638.","Donna griyapengantin123","1","2025-12-05","5","Hotel yg nyaman tempat nya bagus bersih pelayanan ramah di bantu SM ka Lyla"
"639.","eci murtasih","2","2025-12-05","5","Quaker mantap Cilok kurang mateng dan kurang bumbu Btw semuanya ok Pel atanan dişini ok (terutama hazel)"
"640.","Erma Inayati","2","2025-10-05","5","Kamarnya nyaman dan makanannya lezat, layanannya ramah, recomanded. Terimakasih mbak Natasya.... So sweet"
"641.","Elva Apriliany Rohmat","2","2025-10-05","5","Hotel disini sangat berkualitas, apalagi sarapan nya sangat sangat beragam dan enak. dan juga kak ekaria yang sangat baik, ramah dan perhatian kepada tamu nya"
"642.","Raisya Aifira anliani","2","2025-07-05","5","Kamarnya bersih, nyaman, pelayanannya juga sangat baik ramah2, terutama saat breakfast, makasih buat mas shaky yg ramah dan pelayannya sangat baik....good job....👍👍👍"
"643.","Wiwit Rivai","32","2025-11-05","5","Buffet ifthor di bulan ramadhannya lengkaaaap banget. Sampe 2x kesana utk ngajak ibu. Mantap"
"644.","Thessalonika","3","2025-12-08","5","makanannya enak dan kamarnya nyaman. akan jadi pilihan klo ke bandung lagi👍🏼👍🏼"
"645.","Nisa Sakila","1","2025-12-05","5","makanan enak dan pelayanannya bagus banget sangat mbantu mba bunga dan Nisa terima kasih"
"646.","klementina ivonia","3","2025-07-05","5","Pengalaman yang luar biasa menginap di holiday In Bandung, kamar yang bersih, luas dan nyaman. Semua fasilitas lengkap sampe setrika dan meja setrika pun ada. Hair dryer, sampe lotion pun disediakan. Menu sarapan pun luar biasa beragam dan lezat.. dengan view yang apiik.. Layanan dari Waitres pun baik2 semuanya… contohnya Mas Bima🥰 Lokasi juga sangat strategis. Pokoknya the best… 🥰"
"647.","Kurnia Tejaningtias","1","2025-12-05","5","Makanan enak, sarapannya oke, pelayanannoke, teh Hersa dan Ramadani tengkyuuu"
"648.","Halo Bang","2","2025-09-05","5","hotel nya bagus nyaman sarapannya juga enak enak pelayanan di hotel ini sangat luar biasa terima kasih mba mughni baik dan ramah"
"649.","Kadafy Nur","5","2025-12-05","5","Pelayanan crew hotel sangat ramah, serta fasilitas dan kamar sangat bagus. serta sales dengan Kak Lyla yang sangat ramah"
"650.","yu rita","3","2025-11-05","5","Terimakasih ya Mba Vabia, minuman hot monty ginger yg Mba Vabia rekomendasikan enak sekali.....kamar hotel juga nyaman dan petugasnya ramah2...Mba Vabia dan tim holiday inn sukses selalu yaaaa"
"651.","Winie Nuriyah","5","2025-12-05","5","Tempat nyaman, buat meeting juga rekomend. Makan siang juga enak2 Thanks ya kak Medina 😉"
"652.","vadya tasya","1","2025-09-05","5","Fasilitas nya bagus enak makananya pelayan ramah bangett dibantu oleh ka mody yg super humble good jobb"
"653.","Putri Ulya Novisha","3","2025-12-05","5","Kamar bersih, makanan enak, pelayanan oke juga. Makasi ka Nastasya dan ka Risqy 👍"
"654.","bevina mulya oktavira","2","2025-10-05","5","Pelayanan hotel baik pa yana, makanan berkualitas dan akses difabel inklusif"
"655.","yuvita oetamerk","1","2025-11-05","5","Saya senang menginap di hotel holiday inn pasteur, menu breakfast sangat bervariasi Terimakasih mba bunga"
"656.","Bagus Surya Kencana","1","2025-10-05","5","Terima kasih mbak medina yang menyapa didepan diberi roti juga dan ucapan manisnya, saya checkout hari ini berkesan sekali"
"657.","rahma wati","96","2025-08-05","5","Kamar bersih dan tenang, comfy. Ada setrikaan di kamar. Sarapan pagi sangat variatif dan enak Lokasi hotel strategis Pelayanan sarapan sangat baik. Kami di layani oleh mba Natasya yang ramah dan sigap"
"658.","monika Sapittri","1","2025-09-05","5","pelayanannya baguussss, keren banget good job. Aku makan di restonya, dilayanin sama nurma, super gercep, kerenn"
"659.","Rianneta Aprianty","1","2025-12-05","5","Overall nyaman, breakfastnya banyak macemnya, pas breakfast juga ada ka bunga yang helpfull"
"660.","Dean Fauzi","2","2025-12-05","4","Pelayanannya nyaman, bagus.. crew nya juga ramah-ramah co. Mba Hersa.. Thank you Holiday Inn... 💫"
"661.","Putraa Nurfadilah","1","2025-12-31","5","Pelayananya sangat ramah terimakasih buat mba hersa karena sudah melayani saya dengan sangat baik 🥰"
"662.","Ikii Anm","1","2025-09-05","5","sarapannya enak banget staffnya ramah, coklat bikinan mba mughni paling best, terbaik pelayanan mba mughni"
"663.","winataa Rachel","1","2025-12-05","5","hotelnya nyaman dan enak, anak saya suka sekali kalau ada activity untuk anak anak saat weekend."
"664.","Fatimah Ischak","1","2025-11-05","5","Layout kamar, kamar mandi keren...pelayanan ramah... Makanannya enak², variatif"
"665.","Dony RIFARDO","4","2025-11-05","5","Hatur nuhun pisan buat servis nya. Untuk Teh Nurma dan Teh Meylani hatur nuhun telah menservis selama breakfast disini. Recommended kalau nginep di Holiday inn Pasteur"
"666.","Nurul Hasya","4","2025-09-05","5","saya dari malaysia. unplanned stay here. booking hotel ini di agoda, lumayan murah untuk Kamar yang aman luas bersih. layanan staff disini jugak ramah. breakfast disini banyak choice dan agak sedap. service on top 👍🏻 (staff : Amelia)"
"667.","Pratiwi Tiwi","1","2025-12-05","5","Pelayanan ramah cepet makannya enak komplit pokonya puas hotelnya juga bagus pokonya bagus"
"668.","Bugit Tea","2","2025-12-29","5","Bagusss.. pelayanan nya juga ramah makanan nya enakk enakk. Dilayani Mba Nisa"
"669.","Qonita Nadya Sari","8","2025-11-05","5","happy banget staycation disini, staff nya ramah pelayanan mas haikal dan mas sofyan oke banget, betah dan rekomen banget sih"
"670.","Gerind Milannisa","8","2025-11-05","5","lokasi nya strategis, kamar nya enak dan nyaman banget, terus pelayanan nya juga bagus bangett"
"671.","Dewi Ningsih","6","2025-07-05","5","Tempatnya nyaman, sarapannya variatif lokasi strategis. Ke sini Krn ada rapat tp cocok untuk bawa keluarga juga Krn fasilitasnya banyak, kolam renang indoor dan outdoor, fitnes, sauna, spa dll"
"672.","alnofri alnofri","43","2025-12-22","1","Overall perfect, tukang jualan ini aja yg merusak suasana, kata bocah2 gak ramah"
"673.","jejd Wirawiri","1","2025-12-05","5","Pelayanan nya bintang 5 makanannya enak enak tidak ada kendala,terima kasih kak bunga untuk service nya"
"674.","Irma Suryanti","4","2025-12-22","5","Kamar bagus, pelayanan ramah, makanan enak, lokasi strategis"
"675.","Bari Daffa","1","2025-12-05","5","Ballroom nyaa nyamann, makanannya enak enakk, semua fasiltasnya bersih. Pelayanan naipa"
"676.","pnbp kemendag","2","2025-10-05","5","Hotelnya nyaman, makanannya enak dan pelayanannya memuaskan. Khususnya untuk kak Lia sangat ramah."
"677.","fitri aryanti","2","2025-10-05","5","pelayanan memuaskan kamar bagus bersih sarapan makan mlm enak2"
"678.","Vidi Hidayat","4","2025-07-05","5","Sarapan lengkap dan enak petugas2nya ramah recomended yg punya anak2 12 tahun kebawah free sarapan Hanya remote tv dan ac sempat kendala tapi pelayanan cepat Terimakasih"
"679.","Janet Matani","4","2025-07-05","5","Pelayanan di hotel ini luar biasa! Semua staf sangat ramah dan sangat membantu sejak awal kedatangan hingga checkout. Mereka benar-benar membuat tamu merasa dihargai. …"
"680.","Nandito Herdi","3","2025-12-22","5","Nyaman banget nginep disni , kamarnya nyaman ,sarapannya enak"
"681.","Fariz Nur R","1","2025-10-05","5","Lokasi hotel strategis, dekat kemana - mana, kamar hotel nyaman, saya di bantu staff mba vabia yang ramah, next jika ke bandung lagi akan jadi pilihan untuk nginap lagi, thx holiday inn"
"682.","The Sanz","4","2025-12-05","5","Tempat cukup bersih makanan buffe enak, hanya perlu di tambah untuk kids meal"
"683.","Rini Setiawati","4","2025-08-05","5","Fasilitas lengkap Ada pemandian air panas juga di lantai 3 Wahana anaknya lumayan lengkap Dipandu kakak cantik Naifa"
