User Name,Review Count,Rating,Review Text
Rahmad Arizki,21,3,kamarnya ac nya mati udah minta dibenerin lama datengnya akhirnya minta ganti kamar req kamar yang viewnya bagus eh malah ketutupan banner makanannya mayan sih
Astuti Malik,22,3,ziya vibes menyenangkan snack rapat dan breakfast enak enak semua pelayanan ramah dan helpful recommend untuk rapat di sini minus handuk khusus tidak disediakan di kolam renang saya meminta handuk pada roomboy tapi diabaikan hingga set jam padahal saya menunggu bersama balita saya baru tau ternyata kalau berenang harus bawa handuk dari kamar tidak ada prior notice sebelumny
Aziel Yorieza,25,3,kamar luas dan cukup nyaman kebersihan juga sebenernya lumayan oke tapi sangat kurang untuk handuk dan seprai handuk tidak putih dan banyak noda seprei juga tidak putih dan sudah compang camping seperti di foto breakfast cukup beragam dan rasa oke tapi harus lebih hati2 untuk bagian quality control karena tadi butter dalam toples yang disajikan depan toaster sudah basi
Andi Okta Riansyah,13,3,untuk pelayanannya ramah cuman 3 malam nginap di sini hari terakhir gelas bekas minum tidak d bersihin harus minta dulu trus sarapannya tidak bervariasi dan menurut saya kurang hanya 1 stand saja yang berganti menu yang lainnya sama saja kalau nginap lebih dari semalam rasanya bosan makan itu itu saja saya tidak pernah makan nasi goreng tidak enak d hotel tapi disini rasanya kurang banget maaf ini penilaian jujur untuk kebaikan hotel
Sabbath Marchend,105,3,tidak ada yang spesial dari hotel ini hampir semua terasa biasa saja saya heran hotel ini dapat review bintang 5 dari banyak orang setelah saya pelajari ternyata review mereka hampir semua settingan lihat saja dari reputasi orang orang yang mereview yang rata rata baru sekali atau dua kali memberikan review selain itu review diberikan dalam waktu yang dekat satu sama lain benar benar kebetulan yang membagongkan
Randi Hari Putra,166,3,ruang rapat kurang terang remang2 lampunya banyak debu musholla panas karena di luar tidak ada ac pilihan makanan tidak banyak tapi lumayan enak lokasi strategis dekat halte buswat bnn
Erlin Novi,5,3,pelayanannya tidak bagus harus disuruh dulu kurang welcome tidak pakem pesan kamar a dapatnya b
Cahaya Tandjung,1,3,saya terlalu berexpektasi tinggi karena di kota saya harper hotelnya bagus dan tmptnya luxury 4 hotel type untuk pelayanan check masuk so excellent fo and luggage service no 1 harus diganti material yang sudah usang
Arunika Hazna,3,3,tolong yaa edukasi para staffnya untuk tidak memaksa meminjam hp para pengunjung cukup sampaikan saja kepada pengunjung untuk memberikan rating di gmaps tanpa meminjam hp beberapa minggu lalu ada staff inisial se meminjam hp saya dan menggunakan seluruh email di hp saya untuk rating dan saya baru sadar menurut saya itu hal yang tidak pantas dan tidak sopan kalau hanya untuk 1 email tidak masalah meskipun tetap tidak sopan dengan meminjam hp pengunjung apakah pihak manajemennya yang memaksa dan menuntut para staff untuk menaikkan rating hingga para staff melakukan berbagai cara dengan cara yang mengganggu para pengunjung bad service sekali untuk breakfastnya cukup memuaskan enak² kolam renang bersih kamar bersih
Ibrahim Fawwaz,221,3,menginap dua malam sebenarnya mulai dari kamar dan layanan saya merasa cukup baik bahkan layanan di ruang meeting sangat baik sekali namun memang sayangnya saya merasa kebersihan di area resto perlu ditingkatkan lagi karena pada makan siang saya sempat menemukan lalat yang ada di minuman dan itu sangat mengejutkan hingga menurunkan selera makan saya serta kapasitas resto disaat sedang ramai sulit sekali untuk mencari bangku untuk makan semoga pelayanannya dapat ditingkatkan kembali khususnya tentang kebersihannya
Novi Azhari,6,3,tidak rekomendasi lokasi dan kamar oke tapi percuma jika service kurang check masuk sangat lama pertama diminta tunggu 30 menit trs sudah 30 menit diminta tunggu lagi 20 menit dengan alasan kamar belum selesai dibersihkan hadeuh ditambah lagi pool dan gym hanya untuk member dimana2 hotel sekelas bintang 4 pool dan gym adalah fasilitas tamu hotel aneh banget nih hotel lama2 harga makin tidak masuk akal kualitas makin minus semua org ngumpul di lobby penuh hanya karena nunggu check masuk yang lama
Ria Safitri,6,3,menginap disini karena tau info diinstagram bahwa katanya hotelnya bisa check masuk check keluar sesuai jam kedatangan tapi ternyata harus yang booking langsung lewat hotel harusnya aturannya sama mau booking lewat aplikasi atau direct lewat wa karena kita sama2 tamu hotel yang bayar
Yelvina,1,3,room service lama banget diminta request bantal sanitizing bag nganterinnya lama service breakfast juga lama minta buatin telor lama banget overall variasi menu nya tidak terlalu banyak rasa lumayan
Devara Sipahelut,42,3,staff cukup ramah kamar bersih makanan cukup enak di hotel ini tidak menyediakan minuman kemasan di kamar namun terdapat dispenser diluar kamar yang perlu jadi perhatian untuk pihak hotel bau handuk agak menyengat dan kurang segar ada baiknya menggunakan wangian yang lain ada baiknya perlu ditambahkan tisue di ruang makan
Fier Megi,5,3,pelayanan restonya mengecewakan
aika zanita,6,3,baca review org2 mengenai kecoa kecil yang ada di toilet awalnya tidak percaya masa sekelas harper begitu sih taunya bener dong jam 2 pagi kebangun mau ke toilet taunya ada 1 hewan mirip kecoa tapi bentuknya kecil iyuh lgsg ilfeel fasilitas seperti pasta gigi sikat gigi jg tidak tersedia sandal hotel hanya sepasang di dalam kamar untuk brrakfast sudah buffet hanya tetap dengan sistem aman prokes diambilkan oleh petugas tapi dari segi menu kurang menu bf kurang bervariasi jika dibanding hrper lain fasilitas kolam renang jg tidak dibuka saat saya menginap di mlm thn baru tetapi paginya kami lihat ada pengunjung yang menggunakan fasilitas iti kami tidak tau ini apakah pengunjung hotel atau residen kalau mau ditutup harusnya tanpa pengecualian kecewa sih akhirnya ke sini tidak maksimal fasilitasnya padahal momentnya udah bagus banget buat staycation brg keluarga
wida setianti,141,3,pertama kali saya kesini untuk meeting makanan minuman enak dan memuaskan tapi mushola tidak ada yang tertutup hanya dibatasi penyangga tiang bahan membuat kami tidak nyaman makanya kami sholat di masjid luar terdekat
nur baiti,5,3,kamar oke makan pagi oke tapi sayang pelayanannya kurang masa belum waktunya checkout sudah digedor2 pintu dibuka2 pdhal masih ada orang didlem sampe nelfonin trus kesannya kita kaya baru pertama kali dihotel gatau jam checkout smpe ditelfonin dari receptionisnya saya dihotel2 lain tidak pernah seperti itu smga kdepannya lebih baik lgi
Muhammad Ghufron,1,3,tempat tidur dan kamar mandi nyaman tapi harus diperhatikan lagi kebersihannya di lantai 5 saja masih ada cicak dalam kamar proses administrasi kurang efektif padahal ada 2 receptionis keramahan staf sudah cukup mungkin perlu lebih banyak senyum biar suasananya cair
ginanto novika,351,3,lokasi hotelnya oke deket tengah kota ke pusat kota gampang aksesnya agak susah dengan kendaraan umum fasilitas hotel oke dan standard cuma perlu imprrovement di bagiannkamar karena ceiling tidak tinggi perlu ada sentuhan design interior biar terasa tidak sempit ini membiat pikiran jadi kurang terbuka apalagi untuk kerja layanan lunch sambik check masuk mantap sayang sekali tipe junior suitenya tidak dilengkapi dengan netflix ternyata
Rita Kumalasari,3,3,kamar hotel bersih tidak sempit staff ramah makanan banyak sekali variasi nya enak sedikit asin tapi mushola masih kurang memadai di area terbuka dengan penyekat tirai semoga ke depannya pihak managemen hotel bisa menyediakan mushola yang lebih baik
Naura A. Salma,5,3,bangunannya lumayan bagus tapi service nya jelek mungkin karena pandemi lama tidak dihuni secara permukaan dilihat mata sih bersih tapi ternyata di kamar mandi sama restoran masih ada binatang2 kecilnya gausah saya sebutin lah binatangnya apa saja yang common ditemui di tempat2 tersebut lah pokoknya not recommended sih mohon maap saja
Elia Wardani,431,3,meski go green sehingga air disediakan dalam galon di setiap lorong tapi tidak semua orang nyaman dan cocok dengan kualitas higienitas airnya saat sarapan tambahan anak kecil karena tanpa book extrabed dihitung 75rb saat check masuk di depan kamar masih ada tumpukan piring di dalam kamar tidak ada handuk dan toileteries sampai kemudian ditelepon dan diantar
Vanny Az-zahra,67,3,acara bukber kantor harga buffet terjangkau bisa private room pilihan takjil lumayan beragam rasa juga lumayan tapi piring piringnya banyak yang kotor mungkin perlu diperhatikan kembali trus kemaren selama ramadhan ada doorprize untuk yang berbuka disana
Pelangi Dara,3,3,pelayanan service nya bagus lupa bawa masker dan di kasih dari hotel hanya tidak ada ruang merokok untuk malem tidak ada krna resto sampai jam 10
indirasiregar,50,3,rapat tidak nginep mungkin masih baru ya jadi agak tidak bagus pertama penyiapan snack minim tidak ada tisu tidak ada sendok2 buat makan kedua dan parah musholanya di luar terbuka kalau hujan tampyas wudhunya juga tidak di tempat yang seharusnya jadi becek tidak ada saluran pembuangan yang semestiny tidak ditutup sehingga perempuan solat terlihat langsung dari lift dan tangga ketiga toiletnya jauh sekali dari ruang rapat dan jalan menuju toilet terbuka kalau hujan tampyas parkiran tidak tau ts pakai taksi keempat tidak ada reserved area untuk kita2 yang dari meeting jadi duduk campur aduk
Ndrop Hose,71,3,kamar nyaman lokasi boleh yang kurang nyaman waktu cek keluar ada tagihan telpon keluar dari kamar saya padahal saya tidak pakai sama sekali resepsionisnya juga tidak mau ambil pusing main suruh bayar suruh tanda tangan sikap seperti ini harus diperbaiki karena hotel ini punya nama dan reputasi besar fitness center mau pakai juga harus bayar agak nyesel sih nginep disini kurang ramah juga orangnya
Ari Sulistyowati,8,3,"Tidak apa-apa, kamar mandinya sempit, tapi handuk di pinggirnya sudah diganti yang baru biar lebih nyaman dipakai anak, suka banget ke kolam renang"
"Sendy Anantyo, SH, SS",1,3,1 pelayanan resepsionis lama 2 room service sudah di telepon tapi tidak datang apakah ini namanya tidak kurang ajar 3 proses verifikasi register data yang kurang praktis mengingat apabila tamu sudah menginap harusnya lebih cepat karena data telah terekam
ambarita ulvah,66,3,hotel bintang 4 tapi kolam renang campur dengan apartemen tidak ada handuk akses sempit dan licin bertangga tidak stroler friendly makanan pagi so so kamar luas tapi tidak ada piyama akses ke hotel saat week end macet karena parkir mobil acara kebaktian di kanan kiri jalan yang sempit
The Gaol's Dumai,196,3,hotelny dekat bandara halim perdanakusumah kesini karena ada pelatihan resepsionisnya ramah yah mbak ayu yang murah senyum senang diterima dengan senyuman setelah perjalanan jauh apalagi ternyata pelatihannya bukan disini si mbak
Hapsary Dwi,24,3,harga tidak sebanding dengan pelayanan tapi tidak bisa complaint selesai wedding kami 11 des 2016 kami datang pagi jam 1 tgl 12 des 2016 tapi air panas tidak fungsi sampe jam 8 pagi
rofiqotul jannah,54,3,kamar bersih nyaman yah standartlah menu sarapan tiap hari kok sama ya itu2 saja pelayanan restonya ampun deh masa pernah yang dicuekin lama banget gitu
Erwin Mamby,25,3,kamar kurang nyaman karena konsepnya apartment jendela tidak bisa dibuka terutama kamar yang smoking buat semalam sih okelah tapi kalau lebih dari 1 malam kayanya kurang asik ya
Muhammad Fathoni,166,3,numpang meeting saja menu snack biasa saja mesin kopi sempat mati kopinya rasanya biasa makan siang utamanya juga kurang variasi
Dewin NIH,66,3,makanan lumayan acara berlangsung 2 sesi tapi sepertinya kurang staff ya jadi piring² mug cangkir tidak diangkat semua air mineral air putih terbatas maaf ya sbg inputan positif ini
Derry Hermansyah (D herman),20,3,kamar hotel bersih apik dan sesuai ekspektasi disamping harganya yang menurut saya kalau dapat fasilitas kamar yang bagus itu merupakan harga yang pantas sebagai bagian dari aston saran bisa ditingkatkan keramahan pelayanan dari para
Gandhi Dwijantoro,29,3,lokasi memang kalau yang baru pertama harus banyak tanya kalau dari arah jl dewi sartika lebih mudah karena setelah jembatan cawang lampu traffic light pertama belok kanan ikuti jln itu sampai mentok pertigaan terus belok kanan lebih kurang 150
Farah Bermanakusumah,5,3,all over oke ac saja tidak dingin
Ahyamuni Malahayati,21,3,pesen 2 kamar kamar yang 1 sih oke terang dan ac nya dingin nahh kamar yang kedua nih ac nya gk dingin lampu nya mati sabun mandi nya kosong handling complain nya bagus cuma lama penanganan nya saya harus berkali2 menanyakan kenapa belum
debby kapoh,3,3,pelayanannya oke tapi fasilitasnya kurang mulai dari handuk yang robek dua2nya keset yang warnanya luntur dan ada noda putih entah jamur atau apa ngak tau cm penampilannya ngak banget untuk ukuran hotel msh bagus keset drmh saya baru 5 minta check masuk
Alfathia Emalda,12,3,kamar tidak sesuai dengan foto dan tidak sesuai dengan harper yang lainnya bantal hanya di kasih 2 tidak rapi seperti sudah di bersihkan kamar mandi tidak bersih saat saya dapatkan sedangkan di harper lain bantal 4 di foto juga bantalnya
akuadin,446,3,ruangan bagus kamar mandi bagus karena termasuk baru kolam renangnya indoor jadi bisa renang kapan saja pilihan sarapan banyak namun rasanya biasa saja perlu ditingkatkan rasanya
Pradnyam Magfiranum,19,3,anak kecil tidak bisa masuk jadi percuma ngadain acara disini jadi tidak bisa foto satu keluarga di moment pernikahan kk kandung taat protes boleh jangan terlalu berlebihan peraturannya thank s
Arya Yudhistira,55,3,kamar belum siap no smoking room tapi bau rokok salah penginap sebelumnya sih di parkir basement tidak ada petunjuk ke lobi restorannya kurang bangku dan meja
ayu,18,3,tiap kesini fasilitasnya selalu kurang pertama asbak gk ada datang kedua dentalkit dan sabun di wastafel tidak ada tisu kamar jg tidak ada gulanya juga cuma satu saja
putra zhafi,7,3,prtama dteg ktny hnya ready yang smoking area cm ktny hny bau di koridor trnyata kamar super bauu rokok banget ktny sudah di purifier tapi tidak ngaruh tlp lg complain ktny mau dibersihin lg tapi tidak dteg trus jam tgh 6an mati lampu tapi
Aryo Utomo,139,3,posisi di sisi jl arteri mth tapi akses masuknya dari otista jalan komplek bersih viewnya bagus keamanan cukup bagus akses lift pakai card bathroom sempit perlengkapan mandi tolong diremajakan ya overall di angka 7 oke
Dicky Anggara,119,3,hotel harper ini terletak di sub jalan gang mt haryono bukan di jalan utamanya sebenarnya hotel ini cukup baik dan tenang tapi kamar yang menghadap ke area tol dalam kota cukup bising dengan bunyi kendaraan yang melintas kamar bagus
Yuniar Fariz Andria,66,3,dpt kamar view jalan tol suaranya bocor ke kamar jadi sedikit kurang tenang pelayanan semua baik dari security receptionis room service dan restonya
ContohRumah Perdana,93,3,pelayanan oke kebersihan oke
Welcome to Lilo family,3,3,tidak ada pemberitahuan kalau kolam renang tutup jam 6 anak2 baru nyebur sudah disuruh naik lagi kasian mereka kecewa banget
duskarnaen,108,3,hotel dengan kamar yang baik dan modern makanan lumayan bervariasi agak sukar menuju lokasi karena ada di komplek perumahan agak bising karena dekat tol dalam kota
Tirtamas Lo,112,3,kamarnya luas tetapi bnyk kekurangan seperti keset tidak ada dan parkiran yang lumayan sempit untuk pelayanan sangat baik
rosdiono saka,210,3,tempat bagus namun pelayanan dalam kamarnya seperti ac kurang dingin padahal qt ambil junior suite class mhn lebih ditingkatkan lg
Ilato Akuba,41,3,karena terhitung masih baru operationalnya dengan sendirinya masih nyaman bersih dan layak hanya saja yang perlu ditingkatkan khususnya kepada pelayanan kateringnya yang belum maksimal diacara lamaran sepupu saya yang diselenggarakan di harmoni 2
Derry Rinaldi,421,3,kamar cukup besar lemari model terbuka ada kulkas yang kosong dan safety box peralatan mandi ala kadarnya penerangan dalam kamar sedikit remang
